logID,lineID,date,time,level,module,component,message,tid,template,values
30,51,2015-10-17,"22:44:59,783",INFO,main,org.apache.hadoop.http.HttpServer2,Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),E5,Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),[]
30,52,2015-10-17,"22:44:59,799",INFO,main,org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,E3,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,[]
30,53,2015-10-17,"22:44:59,799",INFO,main,org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,E4,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,[]
30,54,2015-10-17,"22:44:59,799",INFO,main,org.apache.hadoop.http.HttpServer2,adding path spec: /mapreduce/*,E8,adding path spec: /<*>/*,['mapreduce']
30,55,2015-10-17,"22:44:59,799",INFO,main,org.apache.hadoop.http.HttpServer2,adding path spec: /ws/*,E8,adding path spec: /<*>/*,['ws']
30,56,2015-10-17,"22:44:59,815",INFO,main,org.apache.hadoop.http.HttpServer2,Jetty bound to port 24713,E52,Jetty bound to port <*>,['24713']
30,57,2015-10-17,"22:44:59,815",INFO,main,org.mortbay.log,jetty-6.1.26,E53,jetty-6.1.26,[]
30,58,2015-10-17,"22:44:59,846",INFO,main,org.mortbay.log,Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\2\Jetty_0_0_0_0_24713_mapreduce____.vcu8la\webapp,E43,Extract jar:file:<*> to <*>,"['/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce', 'C:\\Users\\msrabi\\AppData\\Local\\Temp\\2\\Jetty_0_0_0_0_24713_mapreduce____.vcu8la\\webapp']"
30,59,2015-10-17,"22:45:00,158",INFO,main,org.mortbay.log,Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:24713,E97,Started HttpServer2$SelectChannelConnectorWithSafeStartup@<*>,['0.0.0.0:24713']
30,60,2015-10-17,"22:45:00,158",INFO,main,org.apache.hadoop.yarn.webapp.WebApps,Web app /mapreduce started at 24713,E113,Web app /mapreduce started at <*>,['24713']
30,61,2015-10-17,"22:45:00,705",INFO,main,org.apache.hadoop.yarn.webapp.WebApps,Registered webapp guice modules,E88,Registered webapp guice modules,[]
30,63,2015-10-17,"22:45:00,721",INFO,main,org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,E110,Using callQueue class java.util.concurrent.LinkedBlockingQueue,[]
30,67,2015-10-17,"22:45:00,768",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,nodeBlacklistingEnabled:true,E70,nodeBlacklistingEnabled:true,[]
30,68,2015-10-17,"22:45:00,768",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,['3']
30,69,2015-10-17,"22:45:00,768",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,blacklistDisablePercent is 33,E25,blacklistDisablePercent is <*>,['33']
30,70,2015-10-17,"22:45:00,815",INFO,main,org.apache.hadoop.yarn.client.RMProxy,Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030,E27,Connecting to ResourceManager at <*>,['msra-sa-41/10.190.173.170:8030']
30,71,2015-10-17,"22:45:00,908",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"maxContainerCapability: <memory:8192, vCores:32>",E66,"maxContainerCapability: <memory:<*>, vCores:<*>>","['8192', '32']"
30,72,2015-10-17,"22:45:00,908",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,queue: default,E82,queue: default,[]
30,73,2015-10-17,"22:45:00,908",INFO,main,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Upper limit on the thread pool size is 500,E109,Upper limit on the thread pool size is <*>,['500']
30,74,2015-10-17,"22:45:00,924",INFO,main,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,yarn.client.max-cached-nodemanagers-proxies : 0,E114,yarn.client.max-cached-nodemanagers-proxies : <*>,['0']
31,1,2015-10-17,"22:26:37,008",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Created MRAppMaster for application appattempt_1445087491445_0009_000001,E29,Created MRAppMaster for application appattempt_<*>,['1445087491445_0009_000001']
31,2,2015-10-17,"22:26:37,430",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Executing with tokens:,E42,Executing with tokens:,[]
31,3,2015-10-17,"22:26:37,430",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 9 cluster_timestamp: 1445087491445 } attemptId: 1 } keyId: -1547346236)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)","['9', '1445087491445', '1', '-1547346236']"
31,4,2015-10-17,"22:26:37,680",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Using mapred newApiCommitter.,E111,Using mapred newApiCommitter.,[]
31,5,2015-10-17,"22:26:39,008",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,OutputCommitter set in config null,E76,OutputCommitter set in config null,[]
31,6,2015-10-17,"22:26:39,133",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter,E75,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter,[]
31,7,2015-10-17,"22:26:39,180",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.jobhistory.EventType for class org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['jobhistory.EventType', 'jobhistory.JobHistoryEventHandler']"
31,8,2015-10-17,"22:26:39,180",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.JobEventType', 'v2.app.MRAppMaster$JobEventDispatcher']"
31,9,2015-10-17,"22:26:39,180",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.TaskEventType', 'v2.app.MRAppMaster$TaskEventDispatcher']"
31,10,2015-10-17,"22:26:39,180",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskAttemptEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskAttemptEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.TaskAttemptEventType', 'v2.app.MRAppMaster$TaskAttemptEventDispatcher']"
31,11,2015-10-17,"22:26:39,180",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventType for class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.commit.CommitterEventType', 'v2.app.commit.CommitterEventHandler']"
31,12,2015-10-17,"22:26:39,195",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.speculate.Speculator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$SpeculatorEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.speculate.Speculator$EventType', 'v2.app.MRAppMaster$SpeculatorEventDispatcher']"
31,13,2015-10-17,"22:26:39,195",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.rm.ContainerAllocator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerAllocatorRouter,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.rm.ContainerAllocator$EventType', 'v2.app.MRAppMaster$ContainerAllocatorRouter']"
31,14,2015-10-17,"22:26:39,195",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncher$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerLauncherRouter,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.launcher.ContainerLauncher$EventType', 'v2.app.MRAppMaster$ContainerLauncherRouter']"
31,15,2015-10-17,"22:26:39,273",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
31,16,2015-10-17,"22:26:39,305",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
31,17,2015-10-17,"22:26:39,351",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
31,18,2015-10-17,"22:26:39,367",INFO,main,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Emitting job history data to the timeline server is not enabled,E37,Emitting job history data to the timeline server is not enabled,[]
31,19,2015-10-17,"22:26:39,430",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobFinishEvent$Type for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobFinishEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.JobFinishEvent$Type', 'v2.app.MRAppMaster$JobFinishEventHandler']"
31,20,2015-10-17,"22:26:39,742",INFO,main,org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,E63,loaded properties from hadoop-metrics2.properties,[]
31,21,2015-10-17,"22:26:39,820",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,E92,Scheduled snapshot period at <*> second(s).,['10']
31,22,2015-10-17,"22:26:39,820",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MRAppMaster metrics system started,E69,MRAppMaster metrics system started,[]
31,23,2015-10-17,"22:26:39,836",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Adding job token for job_1445087491445_0009 to jobTokenSecretManager,E7,Adding job token for job_<*> to jobTokenSecretManager,['1445087491445_0009']
31,24,2015-10-17,"22:26:40,321",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Not uberizing job_1445087491445_0009 because: not enabled; too many maps; too much input;,E71,Not uberizing job_<*> because: not enabled; too many maps; too much input;,['1445087491445_0009']
31,25,2015-10-17,"22:26:40,352",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Input size for job job_1445087491445_0009 = 1313861632. Number of splits = 10,E48,Input size for job job_<*> = <*>. Number of splits = <*>,"['1445087491445_0009', '1313861632', '10']"
31,26,2015-10-17,"22:26:40,352",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Number of reduces for job job_1445087491445_0009 = 1,E73,Number of reduces for job job_<*> = <*>,"['1445087491445_0009', '1']"
31,27,2015-10-17,"22:26:40,352",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445087491445_0009Job Transitioned from NEW to INITED,E55,job_<*>Job Transitioned from NEW to INITED,['1445087491445_0009']
31,28,2015-10-17,"22:26:40,352",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,"MRAppMaster launching normal, non-uberized, multi-container job job_1445087491445_0009.",E68,"MRAppMaster launching normal, non-uberized, multi-container job job_<*>.",['1445087491445_0009']
31,29,2015-10-17,"22:26:40,415",INFO,main,org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,E110,Using callQueue class java.util.concurrent.LinkedBlockingQueue,[]
31,31,2015-10-17,"22:26:40,477",INFO,main,org.apache.hadoop.yarn.factories.impl.pb.RpcServerFactoryPBImpl,Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server,E9,Adding protocol org.apache.hadoop.mapreduce.v2.api.MRClientProtocolPB to the server,[]
31,35,2015-10-17,"22:26:40,602",INFO,main,org.mortbay.log,Logging to org.slf4j.impl.Log4jLoggerAdapter(org.mortbay.log) via org.mortbay.log.Slf4jLog,E64,Logging to <*>(org.mortbay.log) via <*>,"['org.slf4j.impl.Log4jLoggerAdapter', 'org.mortbay.log.Slf4jLog']"
31,36,2015-10-17,"22:26:40,602",INFO,main,org.apache.hadoop.http.HttpRequestLog,Http request log for http.requests.mapreduce is not defined,E47,Http request log for http.requests.mapreduce is not defined,[]
31,37,2015-10-17,"22:26:40,618",INFO,main,org.apache.hadoop.http.HttpServer2,Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),E5,Added global filter 'safety' (class=org.apache.hadoop.http.HttpServer2$QuotingInputFilter),[]
31,38,2015-10-17,"22:26:40,633",INFO,main,org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,E3,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context mapreduce,[]
31,39,2015-10-17,"22:26:40,633",INFO,main,org.apache.hadoop.http.HttpServer2,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,E4,Added filter AM_PROXY_FILTER (class=org.apache.hadoop.yarn.server.webproxy.amfilter.AmIpFilter) to context static,[]
31,40,2015-10-17,"22:26:40,633",INFO,main,org.apache.hadoop.http.HttpServer2,adding path spec: /mapreduce/*,E8,adding path spec: /<*>/*,['mapreduce']
31,41,2015-10-17,"22:26:40,633",INFO,main,org.apache.hadoop.http.HttpServer2,adding path spec: /ws/*,E8,adding path spec: /<*>/*,['ws']
31,42,2015-10-17,"22:26:40,649",INFO,main,org.apache.hadoop.http.HttpServer2,Jetty bound to port 11418,E52,Jetty bound to port <*>,['11418']
31,43,2015-10-17,"22:26:40,649",INFO,main,org.mortbay.log,jetty-6.1.26,E53,jetty-6.1.26,[]
31,44,2015-10-17,"22:26:40,696",INFO,main,org.mortbay.log,Extract jar:file:/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce to C:\Users\msrabi\AppData\Local\Temp\2\Jetty_0_0_0_0_11418_mapreduce____.rgdnky\webapp,E43,Extract jar:file:<*> to <*>,"['/D:/hadoop-2.6.0-localbox/share/hadoop/yarn/hadoop-yarn-common-2.6.0-SNAPSHOT.jar!/webapps/mapreduce', 'C:\\Users\\msrabi\\AppData\\Local\\Temp\\2\\Jetty_0_0_0_0_11418_mapreduce____.rgdnky\\webapp']"
31,45,2015-10-17,"22:26:40,993",INFO,main,org.mortbay.log,Started HttpServer2$SelectChannelConnectorWithSafeStartup@0.0.0.0:11418,E97,Started HttpServer2$SelectChannelConnectorWithSafeStartup@<*>,['0.0.0.0:11418']
31,46,2015-10-17,"22:26:40,993",INFO,main,org.apache.hadoop.yarn.webapp.WebApps,Web app /mapreduce started at 11418,E113,Web app /mapreduce started at <*>,['11418']
31,47,2015-10-17,"22:26:41,446",INFO,main,org.apache.hadoop.yarn.webapp.WebApps,Registered webapp guice modules,E88,Registered webapp guice modules,[]
31,49,2015-10-17,"22:26:41,462",INFO,main,org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,E110,Using callQueue class java.util.concurrent.LinkedBlockingQueue,[]
31,53,2015-10-17,"22:26:41,524",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,nodeBlacklistingEnabled:true,E70,nodeBlacklistingEnabled:true,[]
31,54,2015-10-17,"22:26:41,524",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,maxTaskFailuresPerNode is 3,E67,maxTaskFailuresPerNode is <*>,['3']
31,55,2015-10-17,"22:26:41,524",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerRequestor,blacklistDisablePercent is 33,E25,blacklistDisablePercent is <*>,['33']
31,56,2015-10-17,"22:26:41,587",INFO,main,org.apache.hadoop.yarn.client.RMProxy,Connecting to ResourceManager at msra-sa-41/10.190.173.170:8030,E27,Connecting to ResourceManager at <*>,['msra-sa-41/10.190.173.170:8030']
31,57,2015-10-17,"22:26:41,712",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,"maxContainerCapability: <memory:8192, vCores:32>",E66,"maxContainerCapability: <memory:<*>, vCores:<*>>","['8192', '32']"
31,58,2015-10-17,"22:26:41,712",INFO,main,org.apache.hadoop.mapreduce.v2.app.rm.RMContainerAllocator,queue: default,E82,queue: default,[]
31,59,2015-10-17,"22:26:41,712",INFO,main,org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncherImpl,Upper limit on the thread pool size is 500,E109,Upper limit on the thread pool size is <*>,['500']
31,60,2015-10-17,"22:26:41,712",INFO,main,org.apache.hadoop.yarn.client.api.impl.ContainerManagementProtocolProxy,yarn.client.max-cached-nodemanagers-proxies : 0,E114,yarn.client.max-cached-nodemanagers-proxies : <*>,['0']
32,1,2015-10-17,"22:26:38,533",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Created MRAppMaster for application appattempt_1445087491445_0010_000001,E29,Created MRAppMaster for application appattempt_<*>,['1445087491445_0010_000001']
32,2,2015-10-17,"22:26:39,330",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Executing with tokens:,E42,Executing with tokens:,[]
32,3,2015-10-17,"22:26:39,330",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: 10 cluster_timestamp: 1445087491445 } attemptId: 1 } keyId: -1547346236)",E61,"Kind: YARN_AM_RM_TOKEN, Service: , Ident: (appAttemptId { application_id { id: <*> cluster_timestamp: <*> } attemptId: <*> } keyId: <*>)","['10', '1445087491445', '1', '-1547346236']"
32,4,2015-10-17,"22:26:39,534",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,Using mapred newApiCommitter.,E111,Using mapred newApiCommitter.,[]
32,5,2015-10-17,"22:26:41,627",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,OutputCommitter set in config null,E76,OutputCommitter set in config null,[]
32,6,2015-10-17,"22:26:41,721",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter,E75,OutputCommitter is org.apache.hadoop.mapreduce.lib.output.FileOutputCommitter,[]
32,7,2015-10-17,"22:26:41,768",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.jobhistory.EventType for class org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['jobhistory.EventType', 'jobhistory.JobHistoryEventHandler']"
32,8,2015-10-17,"22:26:41,768",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.JobEventType', 'v2.app.MRAppMaster$JobEventDispatcher']"
32,9,2015-10-17,"22:26:41,768",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.TaskEventType', 'v2.app.MRAppMaster$TaskEventDispatcher']"
32,10,2015-10-17,"22:26:41,768",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.TaskAttemptEventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$TaskAttemptEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.TaskAttemptEventType', 'v2.app.MRAppMaster$TaskAttemptEventDispatcher']"
32,11,2015-10-17,"22:26:41,768",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventType for class org.apache.hadoop.mapreduce.v2.app.commit.CommitterEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.commit.CommitterEventType', 'v2.app.commit.CommitterEventHandler']"
32,12,2015-10-17,"22:26:41,784",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.speculate.Speculator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$SpeculatorEventDispatcher,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.speculate.Speculator$EventType', 'v2.app.MRAppMaster$SpeculatorEventDispatcher']"
32,13,2015-10-17,"22:26:41,784",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.rm.ContainerAllocator$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerAllocatorRouter,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.rm.ContainerAllocator$EventType', 'v2.app.MRAppMaster$ContainerAllocatorRouter']"
32,14,2015-10-17,"22:26:41,784",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.launcher.ContainerLauncher$EventType for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$ContainerLauncherRouter,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.launcher.ContainerLauncher$EventType', 'v2.app.MRAppMaster$ContainerLauncherRouter']"
32,15,2015-10-17,"22:26:41,893",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
32,16,2015-10-17,"22:26:41,909",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
32,17,2015-10-17,"22:26:41,940",INFO,main,org.apache.hadoop.mapreduce.v2.jobhistory.JobHistoryUtils,Default file system [hdfs://msra-sa-41:9000],E31,Default file system [hdfs://<*>],['msra-sa-41:9000']
32,18,2015-10-17,"22:26:41,955",INFO,main,org.apache.hadoop.mapreduce.jobhistory.JobHistoryEventHandler,Emitting job history data to the timeline server is not enabled,E37,Emitting job history data to the timeline server is not enabled,[]
32,19,2015-10-17,"22:26:42,002",INFO,main,org.apache.hadoop.yarn.event.AsyncDispatcher,Registering class org.apache.hadoop.mapreduce.v2.app.job.event.JobFinishEvent$Type for class org.apache.hadoop.mapreduce.v2.app.MRAppMaster$JobFinishEventHandler,E89,Registering class org.apache.hadoop.mapreduce.<*> for class org.apache.hadoop.mapreduce.<*>,"['v2.app.job.event.JobFinishEvent$Type', 'v2.app.MRAppMaster$JobFinishEventHandler']"
32,20,2015-10-17,"22:26:42,315",INFO,main,org.apache.hadoop.metrics2.impl.MetricsConfig,loaded properties from hadoop-metrics2.properties,E63,loaded properties from hadoop-metrics2.properties,[]
32,21,2015-10-17,"22:26:42,424",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,Scheduled snapshot period at 10 second(s).,E92,Scheduled snapshot period at <*> second(s).,['10']
32,22,2015-10-17,"22:26:42,424",INFO,main,org.apache.hadoop.metrics2.impl.MetricsSystemImpl,MRAppMaster metrics system started,E69,MRAppMaster metrics system started,[]
32,23,2015-10-17,"22:26:42,440",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Adding job token for job_1445087491445_0010 to jobTokenSecretManager,E7,Adding job token for job_<*> to jobTokenSecretManager,['1445087491445_0010']
32,24,2015-10-17,"22:26:42,674",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Not uberizing job_1445087491445_0010 because: not enabled; too many maps; too much input;,E71,Not uberizing job_<*> because: not enabled; too many maps; too much input;,['1445087491445_0010']
32,25,2015-10-17,"22:26:42,690",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Input size for job job_1445087491445_0010 = 1313861632. Number of splits = 10,E48,Input size for job job_<*> = <*>. Number of splits = <*>,"['1445087491445_0010', '1313861632', '10']"
32,26,2015-10-17,"22:26:42,706",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,Number of reduces for job job_1445087491445_0010 = 1,E73,Number of reduces for job job_<*> = <*>,"['1445087491445_0010', '1']"
32,27,2015-10-17,"22:26:42,706",INFO,main,org.apache.hadoop.mapreduce.v2.app.job.impl.JobImpl,job_1445087491445_0010Job Transitioned from NEW to INITED,E55,job_<*>Job Transitioned from NEW to INITED,['1445087491445_0010']
32,28,2015-10-17,"22:26:42,706",INFO,main,org.apache.hadoop.mapreduce.v2.app.MRAppMaster,"MRAppMaster launching normal, non-uberized, multi-container job job_1445087491445_0010.",E68,"MRAppMaster launching normal, non-uberized, multi-container job job_<*>.",['1445087491445_0010']
32,29,2015-10-17,"22:26:42,752",INFO,main,org.apache.hadoop.ipc.CallQueueManager,Using callQueue class java.util.concurrent.LinkedBlockingQueue,E110,Using callQueue class java.util.concurrent.LinkedBlockingQueue,[]
